,country,description,designation,points,price,province,variety
102012,Italy,"Here's a bright and plush Barbera d'Asti with a vibrant ruby color and smoke or spice notes that follow through to the palate. The wine offers bright acidity and a smooth, silky delivery.",Al Caso,87,,Piedmont,Barbera
102018,Italy,"Here's a tight and traditional Barbera with a compact bouquet of forest berry, earth tones and a dash of exotic spice. It is tart and crisp on the palate with an enduring note of wild berry that characterizes the close.",Collina La Mora,87,,Piedmont,Barbera
102021,Italy,"Light-bodied, crisp and clean, this is a simple interpretation of Barbera that will surely pair with most meat and pasta dishes. The wine is polished, bright and fruity on the close.",Casascarpa,87,,Piedmont,Barbera
102182,Italy,"Full and generous, this succulent Barbera d'Alba is a true crowd pleaser. The wine is soft but dense in texture and it offers compelling aromas of black cherry, smoke, mesquite and cola. Pair it with roast chicken or pork.",Tucci,88,23,Piedmont,Barbera
102190,Italy,"Bright and impressive, this ambitious Barbera shows black and red raspberry upfront while cherry and chocolate dominate the palate. The slight grip at the end of the finish suggests this wine would pair well with grilled veal.",India,88,,Piedmont,Barbera
102191,Italy,"There's a lot going on here, with a profusion of black fruit flavors underscored by an edgy ash note. The complex palate shows green olive flavors layered with blueberry pie and just the faintest hint of tannin. Tannery shop tones chime in on the finish. Drink now to 2010.",Asia,88,,Piedmont,Barbera
102201,Italy,"Deftly balanced and juicy, with mineral notes underlying ripe boysenberry fruit. Loads of black cherry and cedar flavors slide into a rich finish with a burst of vanilla. Serve now with a piatti di salumi.",Scarrone,88,47,Piedmont,Barbera
102202,Italy,"After initial notes of fresh paint blew off, deep berry fruit and woodsy aromas took over, making for a strong opening. Red plum and campfire flavors unfold in the mouth and show good depth. The lightly spiced finish winds up slightly hot. Will hold a year or two but unlikely to improve substantially.",Bionzo,88,50,Piedmont,Barbera
102204,Italy,"Pio Cesare's Barbera is a modern interpretation of a traditional grape, and a well-done one at that. Refined notes of mocha, cinnamon and vanilla vie with vibrant strawberry fruit while lively acidity lifts and supports the wine. Coffee notes dominate the perfumed, medium-length finish.",,88,22,Piedmont,Barbera
102301,Italy,"Liquid smoke and toasted elements of roasted hazelnut and cured meat dominate the nose of this modern Barbera d'Alba. There is power and high alcohol here too, coupled by the wine's naturally high acidity that is a bit strong on the palate. Pair this wine with very cheesey foods.",Bric Quercia,87,22,Piedmont,Barbera
102302,Italy,"Ripe notes of raspberry and strawberry come to the forefront and are followed by spice, bramble and distant mineral tones. The wine is chewy, bright and polished and there's a nice finale that sees both bitter almond and chocolate.",Bricco Crea,87,,Piedmont,Barbera
102308,Italy,"Buoyant berry notes jump out of the glass in a very direct and vertical manner. You'll recognize aromas of black cherry, red apple and cassis berry. But there's also a slight notes of nut or spice at the back followed by soft, sweet fruit flavors.",,87,,Piedmont,Barbera
102315,Italy,"Here's an exceedingly friendly and approachable Barbera d'Asti Superiore with compact and clean aromas of mineral, tart fruit, hazelnuts and wild mushroom. The mouthfeel is fresh and there's a touch of sweetness here that offsets the sharpness of the natural acidity.",Martinette,87,14,Piedmont,Barbera
102323,Italy,"Here's a fresh, simple Barbera with a tiny touch of toasted almond that gives it slightly more complexity and intensity. The mouthfeel is lean and light with a short but satisfying finish.",La Monella,87,,Piedmont,Barbera
102328,Italy,"Here's a straight-laced Barbera d'Asti (aged in stainless steel) with linear aromas of berry fruit and cherry that appear in a direct and immediate manner. There's no great complexity here, nor is there supposed to be. This is a genuine expression of a fundamentally easy-drinking food wine.",La Madrina,87,55,Piedmont,Barbera
102329,Italy,"The oak influence here is obvious and does cover some of the natural fruity brightness that is inherent to the Barbera grape. Vanilla, spice and moist tobacco come to light and will hopefully become integrated with two or three more years of bottle aging.",50 Vendemmie,87,,Piedmont,Barbera
102600,Italy,"Coffee and leather notes appear in front of wild berry, cranberry and tart raspberry. Warm earth notes fill the mouth and are pushed over the palate thanks to the wine's natural acidity.",,87,,Piedmont,Barbera
102601,Italy,"This is a milky, dark and deeply concentrated Barbera with soapy, floral notes and loads of blueberry and blackberry at the back. The quality of the fruit is sweet and chewy and although there is bright acidity here, the closing note delivers a blast of black cherry. A great value too.",Vobis Tua,87,11,Piedmont,Barbera
102602,Italy,"Here is a plush and elegant Barbera d'Alba with bright fruit tones followed by graphite, a dash of exotic spice and pretty earthy nuances. The wine is bright and fruity in the mouth with cherry and blackberry on the close.",Granera Alta,87,20,Piedmont,Barbera
102603,Italy,"This Barbera opens with meaty aromas that resemble smoked bacon or beef jerky but you'll also get whiffs of blackberry, prune and plum. The wine is tart but also slightly sweet in the mouth and the overall fruit seems to show very mature, chewy characteristics.",Le Querce,87,,Piedmont,Barbera
102604,Italy,"La Roera is a light and fresh expression of Barbera with bright fruit intensity and cooling crispness. The wine would work with wintery appetizers of cold cuts, salami, capers or olive paste on garlic toast.",La Roera,87,18,Piedmont,Barbera
102605,Italy,"Masaréj is Castello del Poggio's top expression of Barbera d'Asti, but this vintage shows warm characteristics of earth, smoked bacon, bresaola, prunes and plums. It doesn't seem to have what it takes for long aging, so drink up.",Masaréj,87,,Piedmont,Barbera
102606,Italy,"Tradizione, as the name suggests, does evoke the storied traditions of Piemontese winemaking. Aged in Slavonian oak casks (instead of French barrique) the wine exhibits bright berry aromas with raw tones of raspberries and white cherries.",Tradizione,87,17,Piedmont,Barbera
102620,Italy,"L'Avvocata delivers a linear and correct approach with balanced fruit tones opposite fresh acidity. You'll recognize aromas of wild berry, blueberry and cherry and the close is capped by a slight pinch of fizziness.",L'Avvocata,86,16,Piedmont,Barbera
102627,Italy,This is a tart and streamlined Barbera d'Asti that delivers a clean and swift blast of acidity on the close. Take care when pairing this wine with food: the strong acidic component must be countered by a butter- or cheese-based dish.,,86,,Piedmont,Barbera
102882,Israel,"Bright and dark all at once with lovely notes of black cherry, bramble and juicy red plum guts all accented with a touch of sweet spice. Silky and smoothly textured with an overall vibrancy and easygoing character.",Shor Kosher,86,30,Judean Hills,Barbera
102904,Italy,A small percentage of Dolcetto has been added to this Barbera del Monferrato to smooth out the natural acidity and add a touch of extra structure to the finish. You can't beat the low price here or the simple generosity of its cherry and vanilla aromas.,Maràia,86,11,Piedmont,Barbera
102917,Italy,"Smoky elements of roasted nut combined with jammy fruit make for an offbeat aromatic assembly. This is a raw, chewy wine with a dense, plush mouthfeel that needs a year or two to fully integrate.",Passum,86,,Piedmont,Barbera
102921,Italy,"Here's what local producers call a “traditional” style in Barbera d'Asti (meaning the presence of oak is all but undetectable) with vibrant fruit aromas of cherry, cranberry and white almond. This is an easygoing pasta or pizza wine.",Maria Teresa,86,,Piedmont,Barbera
102922,Italy,"The Ruvei expression of Barbera d'Alba (from one of Piedmont's biggest and most historic producers) offers a simple, crisp and genuine red wine experience. A small percentage of Nebbiolo is added to a lush base of Barbera, resulting in a lighter, brighter wine.",Ruvei,86,17,Piedmont,Barbera
103054,Italy,"Light-bodied and juicy, this is an eminently quaffable Barbera, with loads of bing cherry fruit and a refreshingly fruity but short finish. The open-knit structure makes this easy to partner with flavorful fish. Drink now.",'l Clumbé,87,18,Piedmont,Barbera
103060,Italy,"Aromas of strawberries, wet stones and hay follow through to a very fresh palate with crisp acidity, little tannin and a diffuse berry character. Quite a nice package, perfect for pizza or lasagna.",Tre Vigne,87,26,Piedmont,Barbera
103077,Italy,"Here's a pretty Barbera d'Alba with cheerful aromas of blackberry, sweet spice and cinnamon. The wine is soft, round and smooth and that touch of sweetness on the close makes it a good candidate for roast tomatoes with chèvre chaud.",,87,14,Piedmont,Barbera
103201,Italy,Despite its age (the wine is from the 2005 vintage) this Barbera d'Alba is impressively vinous and fresh with bright berry notes backed by some prune and plum nuances. It's tart and chewy in the mouth.,Colbertina,86,25,Piedmont,Barbera
103202,Italy,"Here's a well concentrated Barbera d'Asti with a deep shade of ruby and garnet and vibrant aromas of cola, teabag and fresh forest fruit. The mouthfeel is both drying and crisp at the same time.",Ajan,86,13,Piedmont,Barbera
103207,Italy,"Here's an easy-going and traditional expression of Barbera that is not overstated or exaggerated in any way. In fact, fruit intensity is measured and the wine presents an informal, no-fuss but elegant front. You'll get aromas of cherry, blackberry and spice.",Ca' del Sarto,86,11,Piedmont,Barbera
