,country,description,designation,points,price,province,variety
134388,US,"Dry, acidic and tannic, in the way of a young Barbera. Shows flavors of baked cherries, red currants, anise and tobacco, with a long, spicy finish. Will live on for many years without outgrowing its rusticity.",,86,25,California,Barbera
134651,US,"Rich, ripe and flavorful, this mountain Barbera will age for a long time. That's a simple function of its balance. It's very tannic, high in acidity, and those blackberry and cherry flavors are just waiting to star. Nice now if you need a big, tight young red wine, but should hold for a decade.",,88,20,California,Barbera
134887,US,"This Italian Barbera is not very interesting. The wine is sweet and rustic, with sugared coffee and raspberry flavors.",,82,30,California,Barbera
134890,US,"Blackberry and dark fruit jam on the nose and a sweetish rush of blackberry and cherry on the palate are pretty, but overwrought. The flavors here are good but the wine lacks balance and elegance.",Arena Valley Vineyard,82,18,Idaho,Barbera
135249,US,"Easton continues to be devoted to its Barbera, which as always is a big, tannicly dry mountain wine. It's packed with blackberry, coffee, chocolate and spice flavors, with a distinctly baked quality, like macaroons. Should age forever.",,87,22,California,Barbera
135692,US,"Although the alcohol on this wine is a comparatively modest 13.5%, it has a hot, raisiny taste. It's jagged and sharp in the mouth, too.",,81,10,California,Barbera
135863,US,"Fans of Barbera will find the hard acids and thick tannins they love in this rustic Italian variety. The flavors are all dry: dried blackberries and cherries, dried leather, cured tobacco leaf, beef jerky, star anise. Yet there's a fruity sweetness that's charming. Great with almost anything starring sausage.",Terra d'Oro,87,18,California,Barbera
136049,Italy,"Pio Cesare's Fides is several steps up from its basic Barbera. It shows a pretty, complex nose of black cherry, fennel and bacon, while on the palate, there is plenty of rich fruit, layered by the aromatics. Good levels of concentration and a long solid finish.",Fides,90,41,Piedmont,Barbera
136051,US,"Made like an old-fashioned Barbera, this one is truculent in tannins, with a full-bodied mouthfeel housing flavors of blackberries, currants, leather, anise and pepper. It will probably live for two decades, gradually sweetening as it throws sediment, but always remaining rustic.",Augusto,87,42,California,Barbera
136922,US,"Light and touched with white pepper and fresh herb, this juicy young Barbera actually tastes like the grape; it's not just generic. Flavors combine strawberry, sour cherry and tobacco leaf; there's a residual flavor of licorice in the finish.",,87,,Washington,Barbera
136978,Italy,"The Il Cielo offers a complex nose of marzipan, licorice and dark fruit. On the palate, the fruit shows more of a plumminess and the licorice and marzipan notes are less pronounced. A solid medium finish. Overall, this is a well made, balanced pleasant wine with plenty of character.",Il Cielo,88,20,Piedmont,Barbera
137542,Italy,"The Damilano is a modern take on Barbera; a big, very ripe, chunky wine that is easy to like. The fruit is thick with dark jammy flavors, and although there are hints of something more exotic lurking, at the moment all you have is a hint of spice. Easy to drink now, but worth cellaring for a couple of years, as it will prove to be more interesting with some bottle age.",,88,18,Piedmont,Barbera
137544,Italy,"A big, rich, modernist effort; a nose of harness leather, candied rose and dark fruit. Nothing shy and retiring about this wine, it is big, hefty and full flavored.",Vigna Preda,88,32,Piedmont,Barbera
137825,Italy,"The Vigna Ròca Neira is no shrinking violet. It weighs in at 14.5% alcohol, and is a massive wine with blackberry liqueur aromas, big plummy superripe flavors and a dense finish. A wine of little subtlety, but a good deal of character, it should be served with grilled meat, the more raw the better.",Vigna Ròca Neira,87,28,Piedmont,Barbera
137828,Italy,"This is one of the more exotic Barberas. The dark fruit is mixed with scents of licorice, curry and violets. On the palate, there is plenty of dark fruit, but it still retains its likeable spicy character. Although the finish is short to medium, this is a pleasant wine, and a natural match with a good juicy steak.",Torriglione,87,17,Piedmont,Barbera
137837,Italy,"Le Mie Donne has a complex nose of smoked meat, musky fruit and earthiness. Although they carry through to the palate, they come in a less intense form, and the finish is short to medium. Could have used a little more concentration, but a pleasant complex wine.",Le Mie Donne,87,24,Piedmont,Barbera
138500,US,"A clear winner at Morrison Lane, the Barbera is enhanced with a splash of Carmenère. It carries its beautiful berry flavors into a sharp, tangy, snappy finish.",,90,24,Washington,Barbera
138909,US,"Impossibly sweet for a dry table wine, with sweetened cherry, blackberry and coffee flavors that taste like they have measurable residual sugar.",`,81,20,California,Barbera
138966,US,"Here's an everyday blush with forward flavors of raspberries, strawberries and vanilla. It's a little sweet. It's the perfect innocent Thanksgiving wine to have with a honeybaked ham and all the trimmings.",Duarte Vineyard,84,13,California,Barbera
139572,US,"Classic California Barbera here. It's probably softer and gentler in tannins than Grandpa ever had, but still offers the same midnight black color, deep flavors of plums, blackberries, coffee and leather, and overall balance and integrity. Try as a very interesting alternative to a fine Cabernet.",ReZerve,90,24,California,Barbera
140607,US,"Dark, bitterly dry and mouth-puckeringly tannic, this is not a wine for those looking for immediate hedonistic pleasure. Although extensive decanting and big, rich meats and cheeses will help, it's really built for the cellar. Should hold and soften for 20 years.",ReZerve,87,24,California,Barbera
140923,US,"Sebastiani knows Barbera. At its best, which this one is, the variety produces a very dry, very tannic and high-acid wine, rich in earthy, coffee, cherry-berry flavors. This bottle, which is robust now, will easily achieve 20 years of age, softening and sweetening all the way.",,87,24,California,Barbera
141528,US,"Grapey and fresh, this has plenty of acid under just-picked strawberry and pie cherry fruit flavors. It's clean and forward, with a suggestion that further bottle age will bring out hidden nuances.",,88,25,Washington,Barbera
141982,US,"How dark this wine is, and how young. Primary fruit  is blackberries, with strong charry oak aromas. In the mouth it's clean and vibrant, but immature, hung with blackberry and cherry baby fat. Try aging this lovely wine until 2010 and beyond.",Appellation Selection,88,15,California,Barbera
143084,US,"Pours black and dense, a young, tough wine marked with plum and blackberry flavors. You can taste the grape skins in the tannic astringency that numbs the lips.",,86,15,California,Barbera
143493,US,"You don't expect much elegance or breed from a Barbera, but this Cabernet-like wine has both. It's rich in plum, blackberry and chocolate flavors, and has very gentle but complex tannins. Feels smooth on the palate, with a firm finish. Nice now, and will age for a decade or two.",Appellation Selection,90,15,California,Barbera
143502,Italy,"Starts with penetrating cherry scents married to sappy or resinous nuances, then offers big, mouthfilling flavors of cherries supported by a subtle oak framework. Long and intense on the finish.",Gli Scaglioni,90,17,Piedmont,Barbera
143730,US,"Nice spaghetti and meatballs wine, with berry, earth and sweet tobacco flavors and sturdy tannins. Finishes dry and robust.",,85,18,California,Barbera
143914,US,"Big and merciless, a mountain man of a wine that has enough tannins to fell a Sierra sequoia. There are probably some berry flavors buried deep down beneath, but you won't find them for a decade or so. It's very dry, the sort of wine to gulp with hamburgers in the backyard without giving much thought to finesse.",,84,15,California,Barbera
144360,Italy,"This oak-influenced Barbera manages to nicely integrate the tartness of fresh fruit with the vanilla and spices imparted by oak aging. Cherries mingle with cinnamon, clove and vanilla, with a proper amount of acidity on the finish. Decent value, too.",,88,14,Piedmont,Barbera
144376,Italy,"Assertively oaky on the nose, with strong aromas of charred wood and cedar. But there's sufficient fruit to back it up, lending tart cherries and a lingering finish to the harmonious, medium-weight whole.",Bricco Asinari,88,36,Piedmont,Barbera
144657,Italy,"Barbera has an uneven record, but the best can be quite impressive, and this is a fine example. From the opening notes to the long finish, it offers loads of cherry, spice and vanilla. Well-balanced, with medium body, soft tannins and good acid, this handsomely crafted wine should provide great drinking over the next two to six years.",,92,37,Piedmont,Barbera
144662,Italy,"A warm, generous wine with good, meaty, intense fruit, from the Piedmont region of Italy. It shows the accessibility of Barbera, but also its potential richness and concentration. Layers of soft wood and herbs add complexity. In the local dialect, “fiulot” means “young man,” and Prunotto, which is owned by Antinori, has chosen the name for the most youthful style of wine in its range.",Fiulot,88,13,Piedmont,Barbera
144689,Italy,"This is a full-blown barriqued version of Barbera, with powerful aromas of cedar and vanilla making a clear statement. On the palate, there's plenty of tart cherry fruit, wearing a heavy coat of new French oak. The overall result is pleasing, ending with easy suppleness.",La Court,88,35,Piedmont,Barbera
144916,Italy,"The up-and-coming Abbonas of Dogliani have another winner in this dense, deeply extracted wine that flawlessly exhibits the best of the modern Barbera style. The grape's inherent high acidity is controlled. Chocolate, cherries and spice, plus a  leathery touch continue across the palate and through the lingering finish. Enjoy now.",,90,19,Piedmont,Barbera
